Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/14/2020 15:30,67790,3075,52960
Guangdong,Mainland China,3/14/2020 15:30,1356,8,1299
Zhejiang,Mainland China,3/14/2020 15:30,1227,1,1211
Shandong,Mainland China,3/14/2020 15:30,760,7,741
Henan,Mainland China,3/14/2020 15:30,1273,22,1250
Anhui,Mainland China,3/14/2020 15:30,990,6,984
Jiangxi,Mainland China,3/14/2020 15:30,935,1,934
Hunan,Mainland China,3/14/2020 15:30,1018,4,1014
Heilongjiang,Mainland China,3/14/2020 15:30,482,13,447
Sichuan,Mainland China,3/14/2020 15:30,539,3,511
Chongqing,Mainland China,3/14/2020 15:30,576,6,566
Jiangsu,Mainland China,3/14/2020 15:30,631,0,630
Beijing,Mainland China,3/14/2020 15:30,437,8,349
Guangxi,Mainland China,3/14/2020 15:30,252,2,243
Fujian,Mainland China,3/14/2020 15:30,296,1,295
Shanghai,Mainland China,3/14/2020 15:30,350,3,324
Hebei,Mainland China,3/14/2020 15:30,318,6,310
Shaanxi,Mainland China,3/14/2020 15:30,245,2,232
Yunnan,Mainland China,3/14/2020 15:30,174,2,170
Tianjin,Mainland China,3/14/2020 15:30,136,3,132
Hainan,Mainland China,3/14/2020 15:30,168,6,160
Guizhou,Mainland China,3/14/2020 15:30,146,2,143
Liaoning,Mainland China,3/14/2020 15:30,125,1,113
Shanxi,Mainland China,3/14/2020 15:30,133,0,133
Inner Mongolia,Mainland China,3/14/2020 15:30,75,1,71
Xinjiang,Mainland China,3/14/2020 15:30,76,3,73
Jilin,Mainland China,3/14/2020 15:30,93,1,91
Ningxia,Mainland China,3/14/2020 15:30,75,0,73
Gansu,Mainland China,3/14/2020 15:30,129,2,89
Qinghai,Mainland China,3/14/2020 15:30,18,0,18
Tibet,Mainland China,3/14/2020 15:30,1,0,1
New South Wales,Australia,3/14/2020 15:30,111,2,4
Queensland,Australia,3/14/2020 15:30,46,0,9
Victoria,Australia,3/14/2020 15:30,49,0,8
South Australia,Australia,3/14/2020 15:30,19,0,4
Western Australia,Australia,3/14/2020 15:30,17,1,1
Tasmania,Australia,3/14/2020 15:30,5,0,0
Australian Capital Territory,Australia,3/14/2020 15:30,1,0,0
WA,US,3/14/2020 15:30,572,37,1
New York,US,3/14/2020 15:30,524,1,0
California,US,3/14/2020 15:30,345,5,6
Massachusetts,US,3/14/2020 15:30,138,0,1
Colorado,US,3/14/2020 15:30,101,1,0
Florida,US,3/14/2020 15:30,76,3,0
New Jersey,US,3/14/2020 15:30,69,1,0
Louisiana,US,3/14/2020 15:30,67,0,0
Georgia,US,3/14/2020 15:30,66,1,0
Illinois,US,3/14/2020 15:30,64,0,2
Texas,US,3/14/2020 15:30,57,0,0
Pennsylvania,US,3/14/2020 15:30,47,0,0
Diamond Princess,US,3/14/2020 15:30,46,0,0
Oregon,US,3/14/2020 15:30,32,0,0
Tennessee,US,3/14/2020 15:30,32,0,0
Virginia,US,3/14/2020 15:30,31,0,0
Wisconsin,US,3/14/2020 15:30,27,0,1
Maryland,US,3/14/2020 15:30,26,0,0
Ohio,US,3/14/2020 15:30,26,0,0
Michigan,US,3/14/2020 15:30,25,0,0
North Carolina,US,3/14/2020 15:30,23,0,0
Nevada,US,3/14/2020 15:30,21,0,0
Minnesota,US,3/14/2020 15:30,21,0,0
Grand Princess,US,3/14/2020 15:30,21,0,0
Rhode Island,US,3/14/2020 15:30,20,0,0
Iowa,US,3/14/2020 15:30,17,0,0
Indiana,US,3/14/2020 15:30,16,0,0
Kentucky,US,3/14/2020 15:30,14,0,0
Nebraska,US,3/14/2020 15:30,14,0,0
South Carolina,US,3/14/2020 15:30,13,0,0
Arizona,US,3/14/2020 15:30,12,0,1
Connecticut,US,3/14/2020 15:30,12,0,0
Arkansas,US,3/14/2020 15:30,12,0,0
Utah,US,3/14/2020 15:30,10,0,0
Washington DC,US,3/14/2020 15:30,10,0,0
New Mexico,US,3/14/2020 15:30,10,0,0
South Dakota,US,3/14/2020 15:30,9,1,0
Kansas,US,3/14/2020 15:30,8,1,0
New Hampshire,US,3/14/2020 15:30,7,0,0
Delaware,US,3/14/2020 15:30,6,0,0
Mississippi,US,3/14/2020 15:30,6,0,0
Alabama,US,3/14/2020 15:30,6,0,0
Vermont,US,3/14/2020 15:30,5,0,0
Montana,US,3/14/2020 15:30,5,0,0
Oklahoma,US,3/14/2020 15:30,4,0,0
Hawaii,US,3/14/2020 15:30,4,0,0
Missouri,US,3/14/2020 15:30,4,0,0
Maine,US,3/14/2020 15:30,3,0,0
Wyoming,US,3/14/2020 15:30,2,0,0
North Dakota,US,3/14/2020 15:30,1,0,0
Alaska,US,3/14/2020 15:30,1,0,0
Idaho,US,3/14/2020 15:30,1,0,0
Ontario,Canada,3/14/2020 15:30,101,0,4
British Columbia,Canada,3/14/2020 15:30,73,1,4
Alberta,Canada,3/14/2020 15:30,29,0,0
Quebec,Canada,3/14/2020 15:30,24,0,0
Manitoba,Canada,3/14/2020 15:30,4,0,0
New Brunswick,Canada,3/14/2020 15:30,2,0,0
Saskatchewan,Canada,3/14/2020 15:30,2,0,0
Prince Edward Island,Canada,3/14/2020 15:30,1,0,0
,Italy,3/14/2020 15:30,21157,1441,1966
,Iran,3/14/2020 15:30,12729,611,4339
,South Korea,3/14/2020 15:30,8086,72,714
,Spain,3/14/2020 15:30,6315,193,517
,Germany,3/14/2020 15:30,4525,8,46
,France,3/14/2020 15:30,4469,91,12
,Switzerland,3/14/2020 15:30,1375,13,4
,UK,3/14/2020 15:30,1140,21,18
,Norway,3/14/2020 15:30,1078,2,1
,Sweden,3/14/2020 15:30,961,2,1
,Netherlands,3/14/2020 15:30,959,12,2
,Denmark,3/14/2020 15:30,827,1,1
,Japan,3/14/2020 15:30,804,22,144
