Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/28/2020 03:10,67801,3177,62098
Beijing,Mainland China,3/28/2020 03:10,572,8,409
Shanghai,Mainland China,3/28/2020 03:10,485,5,334
Guangdong,Mainland China,3/28/2020 03:10,1467,8,1341
Fujian,Mainland China,3/28/2020 03:10,337,1,295
Zhejiang,Mainland China,3/28/2020 03:10,1251,1,1225
Tianjin,Mainland China,3/28/2020 03:10,156,3,133
Inner Mongolia,Mainland China,3/28/2020 03:10,94,1,74
Shandong,Mainland China,3/28/2020 03:10,772,7,752
Jiangsu,Mainland China,3/28/2020 03:10,641,0,631
Sichuan,Mainland China,3/28/2020 03:10,548,3,536
Gansu,Mainland China,3/28/2020 03:10,136,2,125
Shaanxi,Mainland China,3/28/2020 03:10,253,3,242
Yunnan,Mainland China,3/28/2020 03:10,180,2,172
Liaoning,Mainland China,3/28/2020 03:10,131,2,124
Jilin,Mainland China,3/28/2020 03:10,97,1,92
Hebei,Mainland China,3/28/2020 03:10,319,6,310
Henan,Mainland China,3/28/2020 03:10,1275,22,1251
Chongqing,Mainland China,3/28/2020 03:10,578,6,570
Heilongjiang,Mainland China,3/28/2020 03:10,484,13,469
Guangxi,Mainland China,3/28/2020 03:10,254,2,250
Shanxi,Mainland China,3/28/2020 03:10,135,0,133
Jiangxi,Mainland China,3/28/2020 03:10,936,1,934
Hunan,Mainland China,3/28/2020 03:10,1018,4,1014
Anhui,Mainland China,3/28/2020 03:10,990,6,984
Hainan,Mainland China,3/28/2020 03:10,168,6,162
Guizhou,Mainland China,3/28/2020 03:10,146,2,144
Xinjiang,Mainland China,3/28/2020 03:10,76,3,73
Ningxia,Mainland China,3/28/2020 03:10,75,0,75
Qinghai,Mainland China,3/28/2020 03:10,18,0,18
Tibet,Mainland China,3/28/2020 03:10,1,0,1
New South Wales,Australia,3/28/2020 03:10,1617,7,4
Queensland,Australia,3/28/2020 03:10,625,2,9
Victoria,Australia,3/28/2020 03:10,685,3,172
South Australia,Australia,3/28/2020 03:10,287,0,6
Western Australia,Australia,3/28/2020 03:10,278,2,23
Tasmania,Australia,3/28/2020 03:10,59,0,3
Australian Capital Territory,Australia,3/28/2020 03:10,71,0,1
Northern Territory,Australia,3/28/2020 03:10,14,0,0
,Artania Cruise,3/28/2020 03:10,7,0,0
New York,US,3/28/2020 03:10,46094,605,0
New Jersey,US,3/28/2020 03:10,8825,108,1
California,US,3/28/2020 03:10,4885,102,6
WA,US,3/28/2020 03:10,3726,175,1
Michigan,US,3/28/2020 03:10,3657,92,0
Massachusetts,US,3/28/2020 03:10,3240,35,1
Florida,US,3/28/2020 03:10,3198,46,0
Illinois,US,3/28/2020 03:10,3029,34,2
Louisiana,US,3/28/2020 03:10,2746,119,0
Pennsylvania,US,3/28/2020 03:10,2345,23,0
Georgia,US,3/28/2020 03:10,2198,65,0
Texas,US,3/28/2020 03:10,2009,26,0
Colorado,US,3/28/2020 03:10,1740,31,0
Tennessee,US,3/28/2020 03:10,1321,6,0
Connecticut,US,3/28/2020 03:10,1291,27,0
Ohio,US,3/28/2020 03:10,1139,19,0
Indiana,US,3/28/2020 03:10,981,25,0
North Carolina,US,3/28/2020 03:10,944,5,0
Wisconsin,US,3/28/2020 03:10,926,14,1
Maryland,US,3/28/2020 03:10,781,5,3
Missouri,US,3/28/2020 03:10,709,9,0
Arizona,US,3/28/2020 03:10,665,13,1
Alabama,US,3/28/2020 03:10,639,4,0
Nevada,US,3/28/2020 03:10,621,10,0
Virginia,US,3/28/2020 03:10,610,16,0
Mississippi,US,3/28/2020 03:10,579,8,0
South Carolina,US,3/28/2020 03:10,542,13,0
Utah,US,3/28/2020 03:10,480,2,0
