Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Shanghai,Mainland China,5/24/2020 18:00,668,7,648,0,0
Inner Mongolia,Mainland China,5/24/2020 18:00,217,1,199,0,0
Hubei,Mainland China,5/24/2020 18:00,68135,4512,63616,0,0
Beijing,Mainland China,5/24/2020 18:00,593,9,581,0,0
Guangdong,Mainland China,5/24/2020 18:00,1592,8,1580,0,0
Shandong,Mainland China,5/24/2020 18:00,788,7,780,0,0
Jilin,Mainland China,5/24/2020 18:00,155,2,128,0,0
Tianjin,Mainland China,5/24/2020 18:00,192,3,187,0,0
Liaoning,Mainland China,5/24/2020 18:00,149,2,145,0,0
Sichuan,Mainland China,5/24/2020 18:00,563,3,558,0,0
Hainan,Mainland China,5/24/2020 18:00,169,6,162,0,0
Henan,Mainland China,5/24/2020 18:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/24/2020 18:00,1268,1,1267,0,0
Hunan,Mainland China,5/24/2020 18:00,1019,4,1015,0,0
Anhui,Mainland China,5/24/2020 18:00,991,6,985,0,0
Heilongjiang,Mainland China,5/24/2020 18:00,945,13,932,0,0
Jiangxi,Mainland China,5/24/2020 18:00,937,1,936,0,0
Jiangsu,Mainland China,5/24/2020 18:00,653,0,653,0,0
Chongqing,Mainland China,5/24/2020 18:00,579,6,573,0,0
Fujian,Mainland China,5/24/2020 18:00,356,1,355,0,0
Hebei,Mainland China,5/24/2020 18:00,328,6,322,0,0
Shaanxi,Mainland China,5/24/2020 18:00,308,3,305,0,0
Guangxi,Mainland China,5/24/2020 18:00,254,2,252,0,0
Shanxi,Mainland China,5/24/2020 18:00,198,0,198,0,0
Yunnan,Mainland China,5/24/2020 18:00,185,2,183,0,0
Guizhou,Mainland China,5/24/2020 18:00,147,2,145,0,0
Gansu,Mainland China,5/24/2020 18:00,139,2,137,0,0
Xinjiang,Mainland China,5/24/2020 18:00,76,3,73,0,0
Ningxia,Mainland China,5/24/2020 18:00,75,0,75,0,0
Qinghai,Mainland China,5/24/2020 18:00,18,0,18,0,0
Tibet,Mainland China,5/24/2020 18:00,1,0,1,0,0
New South Wales,Australia,5/24/2020 18:00,3087,48,2653,418427,0
Queensland,Australia,5/24/2020 18:00,1061,6,1041,173348,0
Victoria,Australia,5/24/2020 18:00,1603,19,1498,420246,0
South Australia,Australia,5/24/2020 18:00,439,4,435,87451,0
Western Australia,Australia,5/24/2020 18:00,560,9,549,76644,0
Tasmania,Australia,5/24/2020 18:00,228,13,202,24191,0
Australian Capital Territory,Australia,5/24/2020 18:00,107,3,104,15760,0
Northern Territory,Australia,5/24/2020 18:00,29,0,29,7105,0
New York,US,5/24/2020 18:00,366464,28221,43284,0,0
New Jersey,US,5/24/2020 18:00,154154,11138,3770,0,0
Illinois,US,5/24/2020 18:00,110304,4856,3353,0,0
Massachusetts,US,5/24/2020 18:00,92675,6372,19712,0,0
California,US,5/24/2020 18:00,93025,3740,12612,0,0
Pennsylvania,US,5/24/2020 18:00,71563,5136,1369,0,0
Michigan,US,5/24/2020 18:00,54683,5232,33168,0,0
Florida,US,5/24/2020 18:00,50867,2237,381,0,0
Texas,US,5/24/2020 18:00,55532,1526,33385,0,0
Connecticut,US,5/24/2020 18:00,40468,3696,63,0,0
Louisiana,US,5/24/2020 18:00,37169,2691,26249,0,0
Georgia,US,5/24/2020 18:00,42838,1824,340,0,0
Maryland,US,5/24/2020 18:00,46313,2277,3319,0,0
Indiana,US,5/24/2020 18:00,31376,1976,1954,0,0
Ohio,US,5/24/2020 18:00,31911,1969,4604,0,0
Virginia,US,5/24/2020 18:00,36244,1171,5102,0,0
Colorado,US,5/24/2020 18:00,23995,1330,1491,0,0
WA,US,5/24/2020 18:00,20245,1059,4584,0,0
Tennessee,US,5/24/2020 18:00,20111,335,12835,0,0
North Carolina,US,5/24/2020 18:00,23366,784,11637,0,0
Iowa,US,5/24/2020 18:00,17245,449,9289,0,0
Rhode Island,US,5/24/2020 18:00,14065,608,1119,0,0
Veteran Affair,US,5/24/2020 18:00,13261,1122,0,0,0
Arizona,US,5/24/2020 18:00,16339,801,6,0,0
Missouri,US,5/24/2020 18:00,12123,684,3017,0,0
Wisconsin,US,5/24/2020 18:00,15277,510,8688,0,0
Alabama,US,5/24/2020 18:00,14327,551,7951,0,0
Mississippi,US,5/24/2020 18:00,13260,625,7681,0,0
Minnesota,US,5/24/2020 18:00,20573,878,14115,0,0
US Military,US,5/24/2020 18:00,8950,32,4613,0,0
South Carolina,US,5/24/2020 18:00,10096,435,5076,0,0
Nebraska,US,5/24/2020 18:00,11963,147,349,0,0
Nevada,US,5/24/2020 18:00,7860,387,5646,0,0
Kansas,US,5/24/2020 18:00,8990,205,3848,0,0
Utah,US,5/24/2020 18:00,8392,97,4075,0,0
Delaware,US,5/24/2020 18:00,8809,326,4598,0,0
Washington DC,US,5/24/2020 18:00,7966,427,1075,0,0
Kentucky,US,5/24/2020 18:00,8571,391,3069,0,0
Oklahoma,US,5/24/2020 18:00,6037,311,4692,0,0
New Mexico,US,5/24/2020 18:00,6795,308,2357,0,0
Arkansas,US,5/24/2020 18:00,5922,116,4148,0,0
Oregon,US,5/24/2020 18:00,3927,148,1894,0,0
South Dakota,US,5/24/2020 18:00,4563,50,3371,0,0
New Hampshire,US,5/24/2020 18:00,4089,208,2197,0,0
Federal Bureau of Prisons,US,5/24/2020 18:00,5309,59,3452,0,0
Idaho,US,5/24/2020 18:00,2595,79,1688,0,0
Navajo Nation,US,5/24/2020 18:00,4633,153,930,0,0
Puerto Rico,US,5/24/2020 18:00,3189,127,850,0,0
North Dakota,US,5/24/2020 18:00,2418,53,1496,0,0
West Virginia,US,5/24/2020 18:00,1759,72,1121,0,0
Maine,US,5/24/2020 18:00,2055,78,1263,0,0
Vermont,US,5/24/2020 18:00,956,54,796,0,0
Hawaii,US,5/24/2020 18:00,647,17,589,0,0
Wyoming,US,5/24/2020 18:00,813,12,556,0,0
Montana,US,5/24/2020 18:00,479,16,440,0,0
Alaska,US,5/24/2020 18:00,408,10,374,0,0
Guam,US,5/24/2020 18:00,166,5,138,0,0
Grand Princess,US,5/24/2020 18:00,103,3,0,0,0
US Virgin Islands,US,5/24/2020 18:00,69,6,61,0,0
Diamond Princess,US,5/24/2020 18:00,49,0,0,0,0
Northern Mariana Islands,US,5/24/2020 18:00,22,2,13,0,0
Quebec,Canada,5/24/2020 18:00,47420,3985,14331,0,0
Ontario,Canada,5/24/2020 18:00,26844,2177,19477,0,0
Alberta,Canada,5/24/2020 18:00,6818,135,5869,0,0
British Columbia,Canada,5/24/2020 18:00,2517,157,2057,0,0
Nova Scotia,Canada,5/24/2020 18:00,1050,58,973,0,0
Saskatchewan,Canada,5/24/2020 18:00,630,7,535,0,0
Manitoba,Canada,5/24/2020 18:00,292,7,268,0,0
Newfoundland and Labrador,Canada,5/24/2020 18:00,260,3,254,0,0
New Brunswick,Canada,5/24/2020 18:00,121,0,120,0,0
Prince Edward Island,Canada,5/24/2020 18:00,27,0,27,0,0
Yukon,Canada,5/24/2020 18:00,11,0,11,0,0
Northwest Territories,Canada,5/24/2020 18:00,5,0,5,0,0
,Brazil,5/24/2020 18:00,360062,22603,142587,735224,8318
,Russia,5/24/2020 18:00,344481,3541,113299,8685305,2300
,Spain,5/24/2020 18:00,282852,28752,196958,3556567,854
,UK,5/24/2020 18:00,259559,36793,1058,3458905,1559
,Italy,5/24/2020 18:00,229858,32785,140479,3447012,553
,France,5/24/2020 18:00,182584,28367,64617,1384633,1655
