Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Beijing,Mainland China,7/10/2020 16:30,929,9,657,0,0
Shanghai,Mainland China,7/10/2020 16:30,722,7,689,0,0
Gansu,Mainland China,7/10/2020 16:30,167,2,162,0,0
Hebei,Mainland China,7/10/2020 16:30,349,6,339,0,0
Sichuan,Mainland China,7/10/2020 16:30,599,3,585,0,0
Shaanxi,Mainland China,7/10/2020 16:30,321,3,314,0,0
Guangdong,Mainland China,7/10/2020 16:30,1647,8,1634,0,0
Fujian,Mainland China,7/10/2020 16:30,363,1,361,0,0
Liaoning,Mainland China,7/10/2020 16:30,163,2,150,0,0
Chongqing,Mainland China,7/10/2020 16:30,582,6,575,0,0
Tianjin,Mainland China,7/10/2020 16:30,199,3,195,0,0
Zhejiang,Mainland China,7/10/2020 16:30,1269,1,1267,0,0
Shanxi,Mainland China,7/10/2020 16:30,200,0,198,0,0
Yunnan,Mainland China,7/10/2020 16:30,187,2,183,0,0
Inner Mongolia,Mainland China,7/10/2020 16:30,245,1,237,0,0
Hubei,Mainland China,7/10/2020 16:30,68135,4512,63623,0,0
Henan,Mainland China,7/10/2020 16:30,1276,22,1254,0,0
Hunan,Mainland China,7/10/2020 16:30,1019,4,1015,0,0
Anhui,Mainland China,7/10/2020 16:30,991,6,985,0,0
Heilongjiang,Mainland China,7/10/2020 16:30,945,13,932,0,0
Jiangxi,Mainland China,7/10/2020 16:30,937,1,936,0,0
Shandong,Mainland China,7/10/2020 16:30,792,7,785,0,0
Jiangsu,Mainland China,7/10/2020 16:30,654,0,654,0,0
Guangxi,Mainland China,7/10/2020 16:30,254,2,252,0,0
Hainan,Mainland China,7/10/2020 16:30,171,6,163,0,0
Jilin,Mainland China,7/10/2020 16:30,155,2,153,0,0
Guizhou,Mainland China,7/10/2020 16:30,147,2,145,0,0
Xinjiang,Mainland China,7/10/2020 16:30,76,3,73,0,0
Ningxia,Mainland China,7/10/2020 16:30,75,0,75,0,0
Qinghai,Mainland China,7/10/2020 16:30,18,0,18,0,0
Tibet,Mainland China,7/10/2020 16:30,1,0,1,0,0
New South Wales,Australia,7/10/2020 16:30,3278,48,2787,1007662,0
Queensland,Australia,7/10/2020 16:30,1068,6,1057,412838,0
