Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical
Heilongjiang,Mainland China,5/13/2020 07:00,945,13,929,0,0
Shanghai,Mainland China,5/13/2020 07:00,660,7,633,0,0
Inner Mongolia,Mainland China,5/13/2020 07:00,209,1,190,0,0
Shaanxi,Mainland China,5/13/2020 07:00,308,3,297,0,0
Hubei,Mainland China,5/13/2020 07:00,68134,4512,63616,0,0
Beijing,Mainland China,5/13/2020 07:00,593,9,573,0,0
Guangdong,Mainland China,5/13/2020 07:00,1589,8,1578,0,0
Shandong,Mainland China,5/13/2020 07:00,788,7,777,0,0
Jilin,Mainland China,5/13/2020 07:00,133,1,108,0,0
Fujian,Mainland China,5/13/2020 07:00,356,1,354,0,0
Tianjin,Mainland China,5/13/2020 07:00,191,3,186,0,0
Hebei,Mainland China,5/13/2020 07:00,328,6,321,0,0
Liaoning,Mainland China,5/13/2020 07:00,147,2,144,0,0
Henan,Mainland China,5/13/2020 07:00,1276,22,1254,0,0
Zhejiang,Mainland China,5/13/2020 07:00,1268,1,1267,0,0
Hunan,Mainland China,5/13/2020 07:00,1019,4,1015,0,0
Anhui,Mainland China,5/13/2020 07:00,991,6,985,0,0
Jiangxi,Mainland China,5/13/2020 07:00,937,1,936,0,0
Jiangsu,Mainland China,5/13/2020 07:00,653,0,653,0,0
Chongqing,Mainland China,5/13/2020 07:00,579,6,573,0,0
Sichuan,Mainland China,5/13/2020 07:00,561,3,558,0,0
Guangxi,Mainland China,5/13/2020 07:00,254,2,252,0,0
Shanxi,Mainland China,5/13/2020 07:00,198,0,198,0,0
Yunnan,Mainland China,5/13/2020 07:00,185,2,183,0,0
Hainan,Mainland China,5/13/2020 07:00,168,6,162,0,0
Guizhou,Mainland China,5/13/2020 07:00,147,2,145,0,0
Gansu,Mainland China,5/13/2020 07:00,139,2,137,0,0
Xinjiang,Mainland China,5/13/2020 07:00,76,3,73,0,0
Ningxia,Mainland China,5/13/2020 07:00,75,0,75,0,0
Qinghai,Mainland China,5/13/2020 07:00,18,0,18,0,0
Tibet,Mainland China,5/13/2020 07:00,1,0,1,0,0
