Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/25/2020 00:00,64786,2563,18877,
Guangdong,Mainland China,2/25/2020 00:00,1347,7,807,
Zhejiang,Mainland China,2/25/2020 00:00,1205,1,794,
Shandong,Mainland China,2/25/2020 00:00,755,6,343,
Henan,Mainland China,2/25/2020 00:00,1271,19,989,
Anhui,Mainland China,2/25/2020 00:00,989,6,727,
Jiangxi,Mainland China,2/25/2020 00:00,934,1,682,
Hunan,Mainland China,2/25/2020 00:00,1016,4,752,
Heilongjiang,Mainland China,2/25/2020 00:00,480,12,241,
Sichuan,Mainland China,2/25/2020 00:00,529,3,281,
Chongqing,Mainland China,2/25/2020 00:00,576,6,349,
Jiangsu,Mainland China,2/25/2020 00:00,631,0,458,
Beijing,Mainland China,2/25/2020 00:00,400,4,215,
Guangxi,Mainland China,2/25/2020 00:00,252,2,131,
Fujian,Mainland China,2/25/2020 00:00,294,1,193,
Shanghai,Mainland China,2/25/2020 00:00,335,3,268,
Hebei,Mainland China,2/25/2020 00:00,311,6,241,
Shaanxi,Mainland China,2/25/2020 00:00,245,1,178,
Yunnan,Mainland China,2/25/2020 00:00,174,2,129,
Tianjin,Mainland China,2/25/2020 00:00,135,3,87,
Hainan,Mainland China,2/25/2020 00:00,168,5,122,
Hong Kong,Hong Kong,2/25/2020 00:00,81,2,18,
Guizhou,Mainland China,2/25/2020 00:00,146,2,103,
Liaoning,Mainland China,2/25/2020 00:00,121,1,83,
Shanxi,Mainland China,2/25/2020 00:00,133,0,96,
Inner Mongolia,Mainland China,2/25/2020 00:00,75,0,34,
Xinjiang,Mainland China,2/25/2020 00:00,76,2,30,
Jilin,Mainland China,2/25/2020 00:00,93,1,60,
Ningxia,Mainland China,2/25/2020 00:00,71,0,61,
Taiwan,Taiwan,2/25/2020 00:00,30,1,5,
Gansu,Mainland China,2/25/2020 00:00,91,2,80,
Macau,Macau,2/25/2020 00:00,10,0,6,
Qinghai,Mainland China,2/25/2020 00:00,18,0,18,
Tibet,Mainland China,2/25/2020 00:00,1,0,1,
Yokohama,Japan,2/25/2020 00:00,691,4,3,
,South Korea,2/25/2020 00:00,893,9,22,
,Italy,2/25/2020 00:00,231,7,1,
,Japan,2/25/2020 00:00,159,1,23,
,Singapore,2/25/2020 00:00,90,0,53,
,Thailand,2/25/2020 00:00,35,0,21,
,Malaysia,2/25/2020 00:00,22,0,20,
,Iran,2/25/2020 00:00,61,12,3,
,Germany,2/25/2020 00:00,16,0,14,
,Vietnam,2/25/2020 00:00,16,0,15,
,France,2/25/2020 00:00,12,1,11,
,United Arab Emirates,2/25/2020 00:00,13,0,3,
,UK,2/25/2020 00:00,13,0,8,
,Philippines,2/25/2020 00:00,3,1,2,
,India,2/25/2020 00:00,3,0,3,
,Russia,2/25/2020 00:00,2,0,2,
,Spain,2/25/2020 00:00,3,0,2,
Brussels,Belgium,2/25/2020 00:00,1,0,1,
,Cambodia,2/25/2020 00:00,1,0,1,
,Egypt,2/25/2020 00:00,1,0,1,
,Finland,2/25/2020 00:00,1,0,1,
,Israel,2/25/2020 00:00,2,0,0,
,Lebanon,2/25/2020 00:00,1,0,0,
,Nepal,2/25/2020 00:00,1,0,1,
,Sri Lanka,2/25/2020 00:00,1,0,1,
,Sweden,2/25/2020 00:00,1,0,0,
,Iraq,2/25/2020 00:00,1,0,0,
,Kuwait,2/25/2020 00:00,5,0,0,
,Afghanistan,2/25/2020 00:00,1,0,0,
,Bahrain,2/25/2020 00:00,2,0,0,
,Oman,2/25/2020 00:00,2,0,0,
British Columbia,Canada,2/25/2020 00:00,6,0,0,
Ontario,Canada,2/25/2020 00:00,5,0,3,
Massachusetts,US,2/25/2020 00:00,1,0,0,Boston
Illinois,US,2/25/2020 00:00,2,0,2,Chicago
Wisconsin,US,2/25/2020 00:00,1,0,0,Madison
WA,US,2/25/2020 00:00,1,0,1,Seattle
California,US,2/25/2020 00:00,10,0,2,"Sacramento, San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt"
Arizona,US,2/25/2020 00:00,1,0,0,Tempe
Texas,US,2/25/2020 00:00,1,0,0,San Antonio
Nebraska,US,2/25/2020 00:00,36,0,0,
Victoria,Australia,2/25/2020 00:00,6,0,4,
New South Wales,Australia,2/25/2020 00:00,4,0,4,
Queensland,Australia,2/25/2020 00:00,8,0,5,
Western Australia,Australia,2/25/2020 00:00,1,0,0,
South Australia,Australia,2/25/2020 00:00,3,0,2,
