Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
Navajo Nation,US,4/18/2020 19:42,1042,41,0,0
Maine,US,4/18/2020 19:42,827,29,352,0
Vermont,US,4/18/2020 19:42,779,35,0,0
West Virginia,US,4/18/2020 19:42,776,16,223,0
Hawaii,US,4/18/2020 19:42,553,9,374,0
North Dakota,US,4/18/2020 19:42,439,9,172,0
Montana,US,4/18/2020 19:42,422,10,233,0
Alaska,US,4/18/2020 19:42,309,9,110,0
Wyoming,US,4/18/2020 19:42,305,2,187,0
Guam,US,4/18/2020 19:42,136,5,97,0
Grand Princess,US,4/18/2020 19:42,103,3,0,0
US Virgin Islands,US,4/18/2020 19:42,51,2,43,0
Diamond Princess,US,4/18/2020 19:42,49,0,0,0
Quebec,Canada,4/18/2020 19:42,16798,688,3068,0
Ontario,Canada,4/18/2020 19:42,10456,524,4556,0
Alberta,Canada,4/18/2020 19:42,2397,50,1124,0
British Columbia,Canada,4/18/2020 19:42,1618,78,983,0
Nova Scotia,Canada,4/18/2020 19:42,606,4,177,0
Saskatchewan,Canada,4/18/2020 19:42,307,4,228,0
Newfoundland and Labrador,Canada,4/18/2020 19:42,256,3,176,0
Manitoba,Canada,4/18/2020 19:42,250,5,132,0
New Brunswick,Canada,4/18/2020 19:42,117,0,83,0
Prince Edward Island,Canada,4/18/2020 19:42,26,0,23,0
Yukon,Canada,4/18/2020 19:42,8,0,6,0
Northwest Territories,Canada,4/18/2020 19:42,5,0,3,0
,US,4/18/2020 19:42,0,0,0,3579797
,Canada,4/18/2020 19:42,0,0,0,507701
,Spain,4/18/2020 19:42,190839,20002,74797,930230
,Italy,4/18/2020 19:42,172434,22745,42727,1244108
,France,4/18/2020 19:42,147969,18681,34420,463662
,Germany,4/18/2020 19:42,141397,4352,85400,1728357
,UK,4/18/2020 19:42,108692,14576,626,438991
,Iran,4/18/2020 19:42,79494,4958,54064,319879
,Turkey,4/18/2020 19:42,78546,1769,8631,558413
Brussels,Belgium,4/18/2020 19:42,37183,5453,8348,139387
,Russia,4/18/2020 19:42,36793,313,3057,1810000
,Brazil,4/18/2020 19:42,34221,2171,14026,62985
,Netherlands,4/18/2020 19:42,30449,3459,250,154911
,Switzerland,4/18/2020 19:42,27078,1336,16400,206400
,Portugal,4/18/2020 19:42,19022,657,519,234207
,Austria,4/18/2020 19:42,14619,431,10214,169272
,India,4/18/2020 19:42,14425,488,2045,335123
,Ireland,4/18/2020 19:42,13980,530,77,90646
,Peru,4/18/2020 19:42,13489,300,6541,127513
,Sweden,4/18/2020 19:42,13216,1400,550,74600
,Israel,4/18/2020 19:42,13107,158,3247,187250
,South Korea,4/18/2020 19:42,10653,232,7937,546463
,Japan,4/18/2020 19:42,9787,190,935,100703
,Chile,4/18/2020 19:42,9252,116,3621,103873
,Poland,4/18/2020 19:42,8563,339,981,179654
,Ecuador,4/18/2020 19:42,8450,421,838,27868
,Romania,4/18/2020 19:42,8067,417,1508,85805
,Pakistan,4/18/2020 19:42,7481,143,1832,92548
,Saudi Arabia,4/18/2020 19:42,7142,87,1049,150000
,Denmark,4/18/2020 19:42,7073,336,3389,87024
,Norway,4/18/2020 19:42,6992,162,32,136236
,Mexico,4/18/2020 19:42,6875,546,2125,48365
,Czechia,4/18/2020 19:42,6553,176,1183,162533
,United Arab Emirates,4/18/2020 19:42,6302,37,1188,767000
,Indonesia,4/18/2020 19:42,6248,535,631,37134
,Philippines,4/18/2020 19:42,6087,397,516,49613
,Singapore,4/18/2020 19:42,5992,11,708,94796
,Serbia,4/18/2020 19:42,5690,110,534,32566
,Malaysia,4/18/2020 19:42,5305,88,3102,96695
,Ukraine,4/18/2020 19:42,5106,133,275,52534
,Belarus,4/18/2020 19:42,4779,42,342,86813
,Qatar,4/18/2020 19:42,4663,7,464,58328
,Panama,4/18/2020 19:42,4210,116,122,18559
,Dominican Republic,4/18/2020 19:42,4126,200,268,13282
,Finland,4/18/2020 19:42,3489,82,1700,52500
,Luxembourg,4/18/2020 19:42,3480,72,579,32394
,Colombia,4/18/2020 19:42,3439,153,634,55573
,Egypt,4/18/2020 19:42,2844,205,646,25000
,South Africa,4/18/2020 19:42,2783,50,903,100827
,Argentina,4/18/2020 19:42,2758,129,666,28650
,Thailand,4/18/2020 19:42,2733,47,1787,100498
,Morocco,4/18/2020 19:42,2670,137,298,13111
,Algeria,4/18/2020 19:42,2418,364,846,3359
,Moldova,4/18/2020 19:42,2264,56,391,9848
,Greece,4/18/2020 19:42,2224,108,269,50771
,Bangladesh,4/18/2020 19:42,2144,84,66,21307
,Hungary,4/18/2020 19:42,1834,172,231,43901
,Croatia,4/18/2020 19:42,1814,36,600,20953
,Iceland,4/18/2020 19:42,1754,9,1224,39536
,Kuwait,4/18/2020 19:42,1751,6,280,0
,Bahrain,4/18/2020 19:42,1744,7,726,79612
,Kazakhstan,4/18/2020 19:42,1591,17,347,85735
,Estonia,4/18/2020 19:42,1512,38,162,39605
,Iraq,4/18/2020 19:42,1482,81,906,51737
,Uzbekistan,4/18/2020 19:42,1450,4,161,136000
,New Zealand,4/18/2020 19:42,1422,11,867,79078
,Azerbaijan,4/18/2020 19:42,1340,15,528,86607
,Slovenia,4/18/2020 19:42,1304,66,174,39330
,Armenia,4/18/2020 19:42,1248,20,523,11796
,Lithuania,4/18/2020 19:42,1239,33,228,58816
,Bosnia and Herzegovina,4/18/2020 19:42,1214,46,320,15751
,Oman,4/18/2020 19:42,1180,6,176,0
,North Macedonia,4/18/2020 19:42,1117,49,139,10859
,Slovakia,4/18/2020 19:42,1089,11,213,40953
Hong Kong,Hong Kong,4/18/2020 19:42,1024,4,568,131786
,Cameroon,4/18/2020 19:42,1017,22,177,0
,Afghanistan,4/18/2020 19:42,933,30,112,0
,Cuba,4/18/2020 19:42,923,31,192,23317
,Bulgaria,4/18/2020 19:42,865,41,153,18502
,Tunisia,4/18/2020 19:42,864,37,43,14640
,Cyprus,4/18/2020 19:42,750,12,77,29075
,Djibouti,4/18/2020 19:42,732,2,76,7486
Yokohama,Japan,4/18/2020 19:42,712,13,644,0
,Latvia,4/18/2020 19:42,712,5,88,34697
,Andorra,4/18/2020 19:42,696,35,191,1673
,Ivory Coast,4/18/2020 19:42,688,6,193,0
,Lebanon,4/18/2020 19:42,672,21,94,20225
,Costa Rica,4/18/2020 19:42,649,4,88,9752
,Ghana,4/18/2020 19:42,641,8,83,50719
,Niger,4/18/2020 19:42,627,18,110,4688
,Burkina Faso,4/18/2020 19:42,557,35,294,0
,Albania,4/18/2020 19:42,539,26,283,5080
,Uruguay,4/18/2020 19:42,508,9,294,11749
,Kyrgyzstan,4/18/2020 19:42,506,5,130,26147
,Bolivia,4/18/2020 19:42,493,31,31,3569
,Nigeria,4/18/2020 19:42,493,17,159,7153
,Guinea,4/18/2020 19:42,477,3,59,0
,Channel Islands,4/18/2020 19:42,470,20,73,3320
,Honduras,4/18/2020 19:42,457,46,10,2396
,San Marino,4/18/2020 19:42,435,39,57,846
,Malta,4/18/2020 19:42,422,3,91,22254
,Palestine,4/18/2020 19:42,418,2,69,17329
,Jordan,4/18/2020 19:42,407,7,265,20500
,Reunion,4/18/2020 19:42,402,0,237,0
Taiwan,Taiwan,4/18/2020 19:42,398,6,178,52445
,Georgia,4/18/2020 19:42,385,3,84,5027
,Senegal,4/18/2020 19:42,342,2,198,0
,Mauritius,4/18/2020 19:42,324,9,108,9755
,DRC,4/18/2020 19:42,307,25,26,0
,Montenegro,4/18/2020 19:42,305,5,55,3874
,Isle of Man,4/18/2020 19:42,291,4,169,2375
,Vietnam,4/18/2020 19:42,268,0,201,206253
,Kenya,4/18/2020 19:42,246,11,53,10784
,Mayotte,4/18/2020 19:42,245,4,117,1700
,Sri Lanka,4/18/2020 19:42,244,7,77,4768
,Guatemala,4/18/2020 19:42,235,7,21,7200
,Venezuela,4/18/2020 19:42,227,9,113,299714
,Paraguay,4/18/2020 19:42,202,8,35,4950
,Mali,4/18/2020 19:42,190,13,34,0
,El Salvador,4/18/2020 19:42,190,7,43,9267
,Faeroe Islands,4/18/2020 19:42,184,0,173,5981
,Jamaica,4/18/2020 19:42,163,5,25,1516
,Martinique,4/18/2020 19:42,158,8,73,0
,Tanzania,4/18/2020 19:42,147,5,11,0
,Guadeloupe,4/18/2020 19:42,145,8,67,0
,Congo,4/18/2020 19:42,143,6,11,0
,Rwanda,4/18/2020 19:42,143,0,65,6237
,Brunei,4/18/2020 19:42,136,1,112,11089
,Gibraltar,4/18/2020 19:42,132,0,105,1760
,Cambodia,4/18/2020 19:42,122,0,103,5768
,Madagascar,4/18/2020 19:42,117,0,33,2357
,Somalia,4/18/2020 19:42,116,6,2,0
,Trinidad and Tobago,4/18/2020 19:42,114,8,20,1298
,Gabon,4/18/2020 19:42,108,1,7,572
,Ethiopia,4/18/2020 19:42,96,3,15,6231
,Aruba,4/18/2020 19:42,96,2,43,1298
,French Guiana,4/18/2020 19:42,96,0,61,0
,Myanmar,4/18/2020 19:42,94,5,5,3883
,Monaco,4/18/2020 19:42,94,3,20,0
,Bermuda,4/18/2020 19:42,83,5,35,552
,Togo,4/18/2020 19:42,83,5,48,3926
,Liechtenstein,4/18/2020 19:42,79,1,55,900
,Equatorial Guinea,4/18/2020 19:42,79,0,4,854
,Liberia,4/18/2020 19:42,76,7,7,0
,Barbados,4/18/2020 19:42,75,5,15,965
,Sudan,4/18/2020 19:42,66,10,6,0
,Guyana,4/18/2020 19:42,63,6,9,283
,Cayman Islands,4/18/2020 19:42,61,1,7,702
,Sint Maarten,4/18/2020 19:42,57,9,12,163
,Cabo Verde,4/18/2020 19:42,56,1,1,0
,French Polynesia,4/18/2020 19:42,55,0,2,1163
,Uganda,4/18/2020 19:42,55,0,20,9975
,Bahamas,4/18/2020 19:42,54,9,9,0
,Zambia,4/18/2020 19:42,52,2,30,2191
,Libya,4/18/2020 19:42,49,1,11,699
Macau,Macau,4/18/2020 19:42,45,0,16,0
,Haiti,4/18/2020 19:42,43,3,0,365
,Guinea-Bissau,4/18/2020 19:42,43,0,0,1500
,Syria,4/18/2020 19:42,38,2,5,0
,Saint Martin,4/18/2020 19:42,35,2,13,0
,Benin,4/18/2020 19:42,35,1,18,0
,Eritrea,4/18/2020 19:42,35,0,0,0
,Mozambique,4/18/2020 19:42,34,0,2,898
,Chad,4/18/2020 19:42,33,0,8,0
,Maldives,4/18/2020 19:42,32,0,16,3588
,Mongolia,4/18/2020 19:42,31,0,5,1450
,Nepal,4/18/2020 19:42,30,0,2,15800
,Sierra Leone,4/18/2020 19:42,26,0,0,0
,Zimbabwe,4/18/2020 19:42,24,3,2,2493
,Antigua and Barbuda,4/18/2020 19:42,23,3,3,73
,Angola,4/18/2020 19:42,19,2,5,0
,Eswatini,4/18/2020 19:42,19,1,8,714
,Laos,4/18/2020 19:42,19,0,2,1288
,Belize,4/18/2020 19:42,18,2,0,651
,New Caledonia,4/18/2020 19:42,18,0,14,3316
,Timor-Leste,4/18/2020 19:42,18,0,1,0
,Malawi,4/18/2020 19:42,17,2,3,417
,Fiji,4/18/2020 19:42,17,0,0,0
,Dominica,4/18/2020 19:42,16,0,8,345
,Namibia,4/18/2020 19:42,16,0,6,499
,Botswana,4/18/2020 19:42,15,1,0,3602
,Saint Lucia,4/18/2020 19:42,15,0,11,319
,Curacao,4/18/2020 19:42,14,1,10,269
,Grenada,4/18/2020 19:42,14,0,6,92
,Saint Kitts and Nevis,4/18/2020 19:42,14,0,0,234
,CAR,4/18/2020 19:42,12,0,4,0
,St. Vincent Grenadines,4/18/2020 19:42,12,0,1,87
,Turks and Caicos,4/18/2020 19:42,11,1,0,83
,Falkland Islands,4/18/2020 19:42,11,0,3,319
,Greenland,4/18/2020 19:42,11,0,11,1019
,Montserrat,4/18/2020 19:42,11,0,1,36
,Seychelles,4/18/2020 19:42,11,0,5,0
,Suriname,4/18/2020 19:42,10,1,6,0
,MS Zaandam,4/18/2020 19:42,9,2,0,0
,Gambia,4/18/2020 19:42,9,1,2,316
,Nicaragua,4/18/2020 19:42,9,1,6,0
,Vatican City,4/18/2020 19:42,8,0,2,0
,Mauritania,4/18/2020 19:42,7,1,2,713
,Papua New Guinea,4/18/2020 19:42,7,0,0,167
,St. Barth,4/18/2020 19:42,6,0,5,0
,Western Sahara,4/18/2020 19:42,6,0,0,0
,Burundi,4/18/2020 19:42,5,1,0,80
,Bhutan,4/18/2020 19:42,5,0,2,7913
,British Virgin Islands,4/18/2020 19:42,4,0,2,0
,Sao Tome and Principe,4/18/2020 19:42,4,0,0,19
,South Sudan,4/18/2020 19:42,4,0,0,0
,Anguilla,4/18/2020 19:42,3,0,1,0
,Caribbean Netherlands,4/18/2020 19:42,3,0,0,10
,Saint Pierre Miquelon,4/18/2020 19:42,1,0,0,0
,Yemen,4/18/2020 19:42,1,0,0,0
