Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
New York,US,3/21/2020 14:40,8403,46,0.0
WA,US,3/21/2020 14:40,1524,83,1.0
California,US,3/21/2020 14:40,1243,24,6.0
New Jersey,US,3/21/2020 14:40,890,11,1.0
Illinois,US,3/21/2020 14:40,585,5,2.0
Florida,US,3/21/2020 14:40,563,11,0.0
Michigan,US,3/21/2020 14:40,552,3,0.0
Louisiana,US,3/21/2020 14:40,537,14,0.0
Georgia,US,3/21/2020 14:40,485,14,0.0
Texas,US,3/21/2020 14:40,429,5,0.0
Massachusetts,US,3/21/2020 14:40,413,1,1.0
Colorado,US,3/21/2020 14:40,363,4,0.0
Pennsylvania,US,3/21/2020 14:40,311,1,0.0
Tennessee,US,3/21/2020 14:40,263,1,0.0
Wisconsin,US,3/21/2020 14:40,219,3,1.0
Connecticut,US,3/21/2020 14:40,194,4,0.0
North Carolina,US,3/21/2020 14:40,189,0,0.0
Ohio,US,3/21/2020 14:40,174,3,0.0
Nevada,US,3/21/2020 14:40,161,2,0.0
Maryland,US,3/21/2020 14:40,149,2,3.0
South Carolina,US,3/21/2020 14:40,126,3,0.0
Virginia,US,3/21/2020 14:40,125,2,0.0
Minnesota,US,3/21/2020 14:40,115,0,0.0
Oregon,US,3/21/2020 14:40,114,3,0.0
Utah,US,3/21/2020 14:40,112,0,0.0
Alabama,US,3/21/2020 14:40,106,0,0.0
Arkansas,US,3/21/2020 14:40,100,0,0.0
Indiana,US,3/21/2020 14:40,86,3,0.0
Mississippi,US,3/21/2020 14:40,80,1,0.0
Arizona,US,3/21/2020 14:40,79,1,1.0
Washington DC,US,3/21/2020 14:40,77,1,0.0
Missouri,US,3/21/2020 14:40,73,3,0.0
Kentucky,US,3/21/2020 14:40,64,2,1.0
Maine,US,3/21/2020 14:40,56,0,0.0
New Hampshire,US,3/21/2020 14:40,55,0,0.0
From Diamond Princess cruise,US,3/21/2020 14:40,49,0,0.0
Oklahoma,US,3/21/2020 14:40,49,1,0.0
Kansas,US,3/21/2020 14:40,48,1,0.0
Iowa,US,3/21/2020 14:40,45,0,0.0
Rhode Island,US,3/21/2020 14:40,44,0,0.0
New Mexico,US,3/21/2020 14:40,43,0,0.0
Delaware,US,3/21/2020 14:40,39,0,0.0
Nebraska,US,3/21/2020 14:40,38,0,0.0
Hawaii,US,3/21/2020 14:40,37,0,0.0
Idaho,US,3/21/2020 14:40,36,0,0.0
Vermont,US,3/21/2020 14:40,29,2,0.0
North Dakota,US,3/21/2020 14:40,26,0,0.0
From Grand Princess,US,3/21/2020 14:40,23,1,0.0
Wyoming,US,3/21/2020 14:40,21,0,0.0
Montana,US,3/21/2020 14:40,20,0,0.0
South Dakota,US,3/21/2020 14:40,14,1,0.0
,,3/21/2020 14:40,14,0,
,,3/21/2020 14:40,14,0,
Alaska,US,3/21/2020 14:40,12,0,0.0
West Virginia,US,3/21/2020 14:40,8,0,0.0
,,3/21/2020 14:40,3,0,
British Columbia,Canada,3/21/2020 14:40,348,8,4.0
Ontario,Canada,3/21/2020 14:40,318,2,5.0
Alberta,Canada,3/21/2020 14:40,195,1,0.0
Quebec,Canada,3/21/2020 14:40,139,1,0.0
Saskatchewan,Canada,3/21/2020 14:40,26,0,0.0
Manitoba,Canada,3/21/2020 14:40,17,0,0.0
Nova Scotia,Canada,3/21/2020 14:40,15,0,0.0
,,3/21/2020 14:40,12,0,
New Brunswick,Canada,3/21/2020 14:40,11,0,0.0
Newfoundland and Labrador,Canada,3/21/2020 14:40,4,0,0.0
Prince Edward Island,Canada,3/21/2020 14:40,2,0,0.0
,,3/21/2020 14:40,0,1,
