Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,9091,,,,,245,2020-06-12,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,15166,,,,,303,2020-06-12,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,53989,,,,,2400,2020-06-12,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,65151,,,,,4090,2020-06-12,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,10547,,,,,294,2020-06-12,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,6712,,,,,192,2020-06-12,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,6529,,,,,124,2020-06-12,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,19200,,,,,681,2020-06-12,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,33891,,,,,1013,2020-06-12,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,74692,,,,,4708,2020-06-12,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,55680,,,,,1360,2020-06-12,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,25370,,,,,570,2020-06-12,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,42994,,,,,3633,2020-06-12,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,9337,,,,,317,2020-06-12,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,13234,,,,,496,2020-06-12,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,11056,,,,,283,2020-06-12,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,20507,,,,,274,2020-06-12,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,7841,,,,,194,2020-06-12,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,5092,,,,,163,2020-06-12,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,2853,,,,,25,2020-06-12,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,24428,,,,,966,2020-06-12,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,18448,,,,,431,2020-06-12,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,75775,,,,,7363,2020-06-12,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,162520,,,,,10145,2020-06-12,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,8457,,,,,282,2020-06-12,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,14168,,,,,323,2020-06-12,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,12953,,,,,186,2020-06-12,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
