Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests,Critical,Date_last_updated_AEDT,Remaining,Population,Continent,World,lat,lon
Hubei,China,04/26/2020 07:00,68128,4512,63593,0,0,2020-04-26 22:00:00,23,58500000.0,Asia,Worldwide,31.151725199999998,112.87832220000001
Heilongjiang,China,04/26/2020 07:00,930,13,509,0,0,2020-04-26 22:00:00,408,38310000.0,Asia,Worldwide,48.000004700000005,127.99999199999999
Shanghai,China,04/26/2020 07:00,641,7,558,0,0,2020-04-26 22:00:00,76,24280000.0,Asia,Worldwide,31.225298499999997,121.4890497
Beijing,China,04/26/2020 07:00,593,8,525,0,0,2020-04-26 22:00:00,60,21540000.0,Asia,Worldwide,39.906217,116.3912757
Guangdong,China,04/26/2020 07:00,1585,8,1534,0,0,2020-04-26 22:00:00,43,113460000.0,Asia,Worldwide,23.135769399999997,113.19826880000001
Inner Mongolia,China,04/26/2020 07:00,197,1,114,0,0,2020-04-26 22:00:00,82,24710000.0,Asia,Worldwide,43.2443242,114.32516640000001
Fujian,China,04/26/2020 07:00,355,1,349,0,0,2020-04-26 22:00:00,5,38560000.0,Asia,Worldwide,26.5450001,117.84277800000001
Shanxi,China,04/26/2020 07:00,197,0,149,0,0,2020-04-26 22:00:00,48,36500000.0,Asia,Worldwide,37.0,112.0
Zhejiang,China,04/26/2020 07:00,1268,1,1256,0,0,2020-04-26 22:00:00,11,57370000.0,Asia,Worldwide,29.000000099999998,119.9999999
Tianjin,China,04/26/2020 07:00,190,3,181,0,0,2020-04-26 22:00:00,6,15621200.0,Asia,Worldwide,39.1235635,117.1980785
Shandong,China,04/26/2020 07:00,787,7,767,0,0,2020-04-26 22:00:00,13,100472400.0,Asia,Worldwide,36.0000001,118.9999999
Jiangsu,China,04/26/2020 07:00,653,0,646,0,0,2020-04-26 22:00:00,7,80400000.0,Asia,Worldwide,33.0000001,119.9999999
