Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,18157,,,,,474,2020-07-24,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,34838,,,,,548,2020-07-24,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,94219,,,,,3193,2020-07-24,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,146252,,,,,5646,2020-07-24,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,34080,,,,,784,2020-07-24,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,28874,,,,,465,2020-07-24,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,19423,,,,,326,2020-07-24,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,52529,,,,,1457,2020-07-24,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,138358,,,,,3044,2020-07-24,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,156265,,,,,7411,2020-07-24,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,111488,,,,,2840,2020-07-24,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,73104,,,,,1618,2020-07-24,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,83240,,,,,6211,2020-07-24,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,44349,,,,,1215,2020-07-24,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,46187,,,,,1656,2020-07-24,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,49397,,,,,1247,2020-07-24,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,90023,,,,,1218,2020-07-24,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,51423,,,,,1295,2020-07-24,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,41016,,,,,1498,2020-07-24,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,19671,,,,,266,2020-07-24,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,74610,,,,,2341,2020-07-24,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,102568,,,,,2238,2020-07-24,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,151549,,,,,12535,2020-07-24,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,452007,,,,,20894,2020-07-24,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,62004,,,,,1545,2020-07-24,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,54841,,,,,1456,2020-07-24,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,62282,,,,,812,2020-07-24,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
