Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
,South Korea,03/03/2020  01:00,4812,28,34,2020-03-03 17:00:00,35.8713,128.6018
,Italy,03/03/2020  01:00,2036,52,149,2020-03-03 17:00:00,45.6209,9.768893
,Iran,03/03/2020  01:00,1501,66,291,2020-03-03 17:00:00,32.6475314,54.5643516
Yokohama,Japan,03/03/2020  01:00,706,7,100,2020-03-03 17:00:00,35.444991,139.636768
,Japan,03/03/2020  01:00,274,6,42,2020-03-03 17:00:00,36.5748441,139.2394179
,France,03/03/2020  01:00,191,3,12,2020-03-03 17:00:00,46.603354,1.8883335
,Germany,03/03/2020  01:00,165,0,16,2020-03-03 17:00:00,51.0834196,10.4234469
,Spain,03/03/2020  01:00,120,0,2,2020-03-03 17:00:00,39.3262345,-4.8380649
,Singapore,03/03/2020  01:00,108,0,78,2020-03-03 17:00:00,1.340863,103.8303918
Hong Kong,Hong Kong,03/03/2020  01:00,100,2,36,2020-03-03 17:00:00,22.2793278,114.1628131
,Kuwait,03/03/2020  01:00,56,0,0,2020-03-03 17:00:00,29.2733964,47.4979476
,Bahrain,03/03/2020  01:00,49,0,0,2020-03-03 17:00:00,26.1551249,50.5344606
,Thailand,03/03/2020  01:00,43,1,30,2020-03-03 17:00:00,14.8971921,100.83273
Taiwan,Taiwan,03/03/2020  01:00,41,1,12,2020-03-03 17:00:00,23.9739374,120.9820179
,UK,03/03/2020  01:00,40,0,8,2020-03-03 17:00:00,54.7023545,-3.2765753
,Switzerland,03/03/2020  01:00,30,0,1,2020-03-03 17:00:00,46.7985624,8.2319736
,Malaysia,03/03/2020  01:00,29,0,22,2020-03-03 17:00:00,4.5693754,102.2656823
,Iraq,03/03/2020  01:00,26,0,0,2020-03-03 17:00:00,33.0955793,44.1749775
,Norway,03/03/2020  01:00,25,0,0,2020-03-03 17:00:00,60.5000209,9.0999715
,United Arab Emirates,03/03/2020  01:00,21,0,5,2020-03-03 17:00:00,24.0002488,53.9994829
,Austria,03/03/2020  01:00,18,0,0,2020-03-03 17:00:00,47.2000338,13.199959
,Netherlands,03/03/2020  01:00,18,0,0,2020-03-03 17:00:00,52.5001698,5.7480821
,Vietnam,03/03/2020  01:00,16,0,16,2020-03-03 17:00:00,13.2904027,108.4265113
,Sweden,03/03/2020  01:00,15,0,0,2020-03-03 17:00:00,59.6749712,14.5208584
,Lebanon,03/03/2020  01:00,13,0,0,2020-03-03 17:00:00,33.8750629,35.843409
,Israel,03/03/2020  01:00,12,0,1,2020-03-03 17:00:00,31.5313113,34.8667654
Macau,Macau,03/03/2020  01:00,10,0,8,2020-03-03 17:00:00,22.1757605,113.5514142
,Iceland,03/03/2020  01:00,9,0,0,2020-03-03 17:00:00,64.9841821,-18.1059013
,San Marino,03/03/2020  01:00,8,0,0,2020-03-03 17:00:00,43.9458623,12.458306
Brussels,Belgium,03/03/2020  01:00,8,0,1,2020-03-03 17:00:00,50.8436709,4.3674367
,Croatia,03/03/2020  01:00,8,0,0,2020-03-03 17:00:00,45.5643442,17.0118954
,Ecuador,03/03/2020  01:00,7,0,0,2020-03-03 17:00:00,-1.3397668,-79.3666965
,Finland,03/03/2020  01:00,7,0,1,2020-03-03 17:00:00,63.2467777,25.9209164
,Greece,03/03/2020  01:00,7,0,0,2020-03-03 17:00:00,38.9953683,21.9877132
,Qatar,03/03/2020  01:00,7,0,0,2020-03-03 17:00:00,25.3336984,51.2295295
,India,03/03/2020  01:00,6,0,3,2020-03-03 17:00:00,22.3511148,78.6677428
,Mexico,03/03/2020  01:00,6,0,0,2020-03-03 17:00:00,19.4326296,-99.1331785
,Oman,03/03/2020  01:00,6,0,2,2020-03-03 17:00:00,21.0000287,57.0036901
,Algeria,03/03/2020  01:00,5,0,0,2020-03-03 17:00:00,28.0000272,2.9999825
,Pakistan,03/03/2020  01:00,5,0,0,2020-03-03 17:00:00,30.3308401,71.247499
,Czechia,03/03/2020  01:00,4,0,0,2020-03-03 17:00:00,49.8167003,15.4749544
,Denmark,03/03/2020  01:00,4,0,0,2020-03-03 17:00:00,55.670249,10.3333283
,Philippines,03/03/2020  01:00,3,1,2,2020-03-03 17:00:00,12.7503486,122.7312101
,Azerbaijan,03/03/2020  01:00,3,0,0,2020-03-03 17:00:00,40.3936294,47.7872508
,Georgia,03/03/2020  01:00,3,0,0,2020-03-03 17:00:00,41.6809707,44.0287382
,Romania,03/03/2020  01:00,3,0,1,2020-03-03 17:00:00,45.9852129,24.6859225
,Russia,03/03/2020  01:00,3,0,2,2020-03-03 17:00:00,64.6863136,97.7453061
,Brazil,03/03/2020  01:00,2,0,0,2020-03-03 17:00:00,-10.3333333,-53.2
,Egypt,03/03/2020  01:00,2,0,1,2020-03-03 17:00:00,26.2540493,29.2675469
,Indonesia,03/03/2020  01:00,2,0,0,2020-03-03 17:00:00,-2.4833826,117.8902853
,Portugal,03/03/2020  01:00,2,0,0,2020-03-03 17:00:00,40.0332629,-7.8896263
,Afghanistan,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,33.7680065,66.2385139
,Andorra,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,42.5407167,1.5732033
,Armenia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,40.7696272,44.6736646
,Belarus,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,53.4250605,27.6971358
,Cambodia,03/03/2020  01:00,1,0,1,2020-03-03 17:00:00,13.5066394,104.869423
,Dominican Republic,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,19.0974031,-70.3028026
,Estonia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,58.7523778,25.3319078
,Ireland,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,52.865196,-7.9794599
,Jordan,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,31.1667049,36.941628
,Latvia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,56.8406494,24.7537645
,Lithuania,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,55.3500003,23.7499997
,Luxembourg,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,49.8158683,6.1296751
,North Macedonia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,41.6171214,21.7168387
,Monaco,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,43.7384402,7.4242474
,Morocco,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,31.1728205,-7.3362482
,Nepal,03/03/2020  01:00,1,0,1,2020-03-03 17:00:00,28.1083929,84.0917139
,New Zealand,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,-41.5000831,172.8344077
,Nigeria,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,9.6000359,7.9999721
,Saudi Arabia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,25.6242618,42.3528328
,Senegal,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,14.4750607,-14.4529612
,Sri Lanka,03/03/2020  01:00,1,0,1,2020-03-03 17:00:00,7.5554942,80.7137847
,Tunisia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,33.8439408,9.400138
British Columbia,Canada,03/03/2020  01:00,8,0,3,2020-03-03 17:00:00,55.001251,-125.002441
Ontario,Canada,03/03/2020  01:00,18,0,3,2020-03-03 17:00:00,50.000678,-86.000977
Quebec,Canada,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,52.4760892,-71.8258668
WA,US,03/03/2020  01:00,18,6,1,2020-03-03 17:00:00,47.2868352,-120.2126139
Oregon,US,03/03/2020  01:00,3,0,0,2020-03-03 17:00:00,43.9792797,-120.737257
California,US,03/03/2020  01:00,24,0,2,2020-03-03 17:00:00,36.7014631,-118.7559974
Arizona,US,03/03/2020  01:00,1,0,1,2020-03-03 17:00:00,34.395342,-111.7632755
Texas,US,03/03/2020  01:00,4,0,0,2020-03-03 17:00:00,31.8160381,-99.5120986
Florida,US,03/03/2020  01:00,2,0,0,2020-03-03 17:00:00,27.7567667,-81.4639835
New York,US,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,40.7127281,-74.0060152
Rhode Island,US,03/03/2020  01:00,2,0,0,2020-03-03 17:00:00,41.7962409,-71.5992372
Massachusetts,US,03/03/2020  01:00,2,0,1,2020-03-03 17:00:00,42.3788774,-72.032366
New Hampshire,US,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,43.4849133,-71.6553992
Illinois,US,03/03/2020  01:00,4,0,2,2020-03-03 17:00:00,40.0796606,-89.4337288
Wisconsin,US,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,44.4308975,-89.6884637
Georgia,US,03/03/2020  01:00,2,0,0,2020-03-03 17:00:00,32.3293809,-83.1137366
Nebraska,US,03/03/2020  01:00,42,0,0,2020-03-03 17:00:00,41.7370229,-99.5873816
Queensland,Australia,03/03/2020  01:00,10,0,8,2020-03-03 17:00:00,-27.4689682,153.0234991
New South Wales,Australia,03/03/2020  01:00,13,0,4,2020-03-03 17:00:00,-33.8548157,151.2164539
Victoria,Australia,03/03/2020  01:00,9,0,7,2020-03-03 17:00:00,-37.8142176,144.9631608
South Australia,Australia,03/03/2020  01:00,3,0,2,2020-03-03 17:00:00,-34.9281805,138.5999312
Western Australia,Australia,03/03/2020  01:00,2,1,0,2020-03-03 17:00:00,-31.9527121,115.8604796
Tasmania,Australia,03/03/2020  01:00,1,0,0,2020-03-03 17:00:00,-42.8825088,147.3281233
