Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/10/2020 04:00,29631,871,1797,
Guangdong,Mainland China,2/10/2020 04:00,1159,1,163,
Zhejiang,Mainland China,2/10/2020 04:00,1092,0,215,
Henan,Mainland China,2/10/2020 04:00,1073,6,181,
Hunan,Mainland China,2/10/2020 04:00,879,1,201,
Anhui,Mainland China,2/10/2020 04:00,830,3,89,
Jiangxi,Mainland China,2/10/2020 04:00,771,1,102,
Jiangsu,Mainland China,2/10/2020 04:00,492,0,80,
Chongqing,Mainland China,2/10/2020 04:00,473,2,61,
Shandong,Mainland China,2/10/2020 04:00,466,1,64,
Sichuan,Mainland China,2/10/2020 04:00,405,1,79,
Beijing,Mainland China,2/10/2020 04:00,337,2,44,
Heilongjiang,Mainland China,2/10/2020 04:00,331,7,27,
Shanghai,Mainland China,2/10/2020 04:00,299,1,48,
Fujian,Mainland China,2/10/2020 04:00,261,0,36,
Hebei,Mainland China,2/10/2020 04:00,218,2,35,
Shaanxi,Mainland China,2/10/2020 04:00,213,0,27,
Guangxi,Mainland China,2/10/2020 04:00,210,1,18,
Yunnan,Mainland China,2/10/2020 04:00,141,0,19,
Hainan,Mainland China,2/10/2020 04:00,136,3,19,
Yokohama,Japan,2/10/2020 04:00,130,0,0,
Shanxi,Mainland China,2/10/2020 04:00,119,0,25,
Guizhou,Mainland China,2/10/2020 04:00,109,1,7,
Liaoning,Mainland China,2/10/2020 04:00,108,0,12,
Tianjin,Mainland China,2/10/2020 04:00,94,1,4,
Gansu,Mainland China,2/10/2020 04:00,83,2,17,
Jilin,Mainland China,2/10/2020 04:00,80,1,12,
Inner Mongolia,Mainland China,2/10/2020 04:00,58,0,5,
Ningxia,Mainland China,2/10/2020 04:00,49,0,13,
Xinjiang,Mainland China,2/10/2020 04:00,49,0,0,
,Singapore,2/10/2020 04:00,43,0,6,
Hong Kong,Hong Kong,2/10/2020 04:00,36,1,0,
,Thailand,2/10/2020 04:00,32,0,10,
,South Korea,2/10/2020 04:00,27,0,3,
,Japan,2/10/2020 04:00,26,0,9,
Qinghai,Mainland China,2/10/2020 04:00,18,0,3,
Taiwan,Taiwan,2/10/2020 04:00,18,0,1,
,Malaysia,2/10/2020 04:00,18,0,3,
,Germany,2/10/2020 04:00,14,0,0,
,Vietnam,2/10/2020 04:00,14,0,3,
,France,2/10/2020 04:00,11,0,0,
Macau,Macau,2/10/2020 04:00,10,0,1,
,United Arab Emirates,2/10/2020 04:00,7,0,0,
California,US,2/10/2020 04:00,6,0,0,"San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/10/2020 04:00,5,0,0,
New South Wales,Australia,2/10/2020 04:00,4,0,3,
Victoria,Australia,2/10/2020 04:00,4,0,2,
British Columbia,Canada,2/10/2020 04:00,4,0,0,
,UK,2/10/2020 04:00,4,0,0,
Ontario,Canada,2/10/2020 04:00,3,0,0,
,India,2/10/2020 04:00,3,0,0,
,Philippines,2/10/2020 04:00,3,1,2,
,Italy,2/10/2020 04:00,3,0,0,
,Russia,2/10/2020 04:00,2,0,0,
Illinois,US,2/10/2020 04:00,2,0,2,Chicago
South Australia,Australia,2/10/2020 04:00,2,0,0,
,Spain,2/10/2020 04:00,2,0,0,
,Cambodia,2/10/2020 04:00,1,0,1,
,Finland,2/10/2020 04:00,1,0,1,
,Sri Lanka,2/10/2020 04:00,1,0,1,
Tibet,Mainland China,2/10/2020 04:00,1,0,0,
,Nepal,2/10/2020 04:00,1,0,0,
,Sweden,2/10/2020 04:00,1,0,0,
Massachusetts,US,2/10/2020 04:00,1,0,0,Boston
WA,US,2/10/2020 04:00,1,0,0,Seattle
Arizona,US,2/10/2020 04:00,1,0,0,Tempe
Brussels,Belgium,2/10/2020 04:00,1,0,0,
WI,US,2/10/2020 04:00,1,0,0,Madison
